SYMBOL,TIMESTAMP,CLOSE,TOTTRDQTY,moving_average
KOLTEPATIL,16-NOV-2023,507.6,119709,329.4250000000039
KOTAKBANK,16-NOV-2023,1772.85,2079116,904.9900000000039
KOTAKLIQ,16-NOV-2023,1000.0,251,516.9150000000038
KOTAKMID50,16-NOV-2023,120.06,18426,67.89500000000388
KOTAKNIFTY,16-NOV-2023,212.77,74666,117.66500000000387
KOTAKPSUBK,16-NOV-2023,516.56,4535,317.40500000000384
KOTHARIPET,16-NOV-2023,153.8,263833,112.92000000000388
KPIGREEN,16-NOV-2023,1145.65,412745,632.8750000000039
KPITTECH,16-NOV-2023,1479.95,2299977,1066.775000000004
KRISHANA,16-NOV-2023,254.1,72303,168.82500000000385
KRSNAA,16-NOV-2023,616.45,169114,357.2250000000039
KSB,16-NOV-2023,3187.35,38068,1901.9000000000037
LALPATHLAB,16-NOV-2023,2680.65,296855,1380.9250000000038
LANDMARK,16-NOV-2023,741.7,52366,445.1500000000039
LATENTVIEW,16-NOV-2023,413.2,505368,219.42500000000385
LAURUSLABS,16-NOV-2023,373.85,1629038,204.05000000000388
LAXMIMACH,16-NOV-2023,12782.05,5533,6403.3250000000035
LEMONTREE,16-NOV-2023,113.85,3693938,57.825000000003634
LFIC,16-NOV-2023,148.0,3779,130.92500000000365
LGBBROSLTD,16-NOV-2023,1093.25,61802,620.6250000000036
LIBAS,16-NOV-2023,16.95,1920887,13.450000000003637
LIBERTSHOE,16-NOV-2023,289.6,104906,153.27500000000364
LICHSGFIN,16-NOV-2023,462.25,1374292,375.92500000000365
LICI,16-NOV-2023,609.3,1367472,535.7750000000036
LICMFGOLD,16-NOV-2023,5550.0,372,3079.6500000000037
LICNETFN50,16-NOV-2023,214.74,1214,119.41000000000363
LICNETFSEN,16-NOV-2023,721.1,954,467.92000000000365
LIKHITHA,16-NOV-2023,292.95,96606,252.84500000000364
LINC,16-NOV-2023,677.85,19992,485.4000000000036
LINDEINDIA,16-NOV-2023,6042.95,59653,3318.8750000000036
LLOYDSME,16-NOV-2023,557.1,163878,303.8250000000036
LODHA,16-NOV-2023,869.0,2208645,713.0500000000036
LOVABLE,16-NOV-2023,137.3,80118,119.02500000000364
LOWVOL,16-NOV-2023,155.98,352,146.64000000000362
LOYALTEX,16-NOV-2023,614.0,235,384.99000000000365
LT,16-NOV-2023,3051.15,1597607,1832.5750000000037
LTIM,16-NOV-2023,5519.5,466812,2772.0200000000036
LUPIN,16-NOV-2023,1194.0,946578,783.5000000000036
LUXIND,16-NOV-2023,1400.3,42011,1297.1500000000037
M&M,16-NOV-2023,1569.5,3224223,787.3750000000036
MADRASFERT,16-NOV-2023,77.85,456339,42.550000000003635
MAGADSUGAR,16-NOV-2023,722.2,13899,394.59000000000367
MAHAPEXLTD,16-NOV-2023,142.4,11514,94.17500000000365
MAHEPC,16-NOV-2023,115.0,32065,97.02500000000364
MAHLIFE,16-NOV-2023,508.0,114311,261.10500000000366
MAHSCOOTER,16-NOV-2023,7777.65,1983,4072.9500000000035
MAITHANALL,16-NOV-2023,1023.25,35450,943.8750000000036
MALLCOM,16-NOV-2023,1027.75,8659,564.3400000000037
MANAKSIA,16-NOV-2023,133.55,107546,78.60000000000365
MANALIPETC,16-NOV-2023,66.55,309014,55.675000000003635
MANAPPURAM,16-NOV-2023,160.5,51312384,113.52500000000364
MANGCHEFER,16-NOV-2023,111.4,345930,105.15000000000364
MANGLMCEM,16-NOV-2023,415.05,73973,263.22500000000366
MANKIND,16-NOV-2023,1873.85,170239,1009.6750000000036
MANORAMA,16-NOV-2023,2104.15,10884,1113.3750000000036
MANYAVAR,16-NOV-2023,1328.2,48484,848.7000000000037
MAPMYINDIA,16-NOV-2023,2277.1,857138,1802.6500000000037
MARATHON,16-NOV-2023,466.7,36519,266.72500000000343
MARICO,16-NOV-2023,517.05,2039976,491.8750000000034
MARUTI,16-NOV-2023,10484.5,488715,5265.150000000003
MASTEK,16-NOV-2023,2351.95,103442,1192.7300000000037
MAXESTATES,16-NOV-2023,310.8,96990,203.97500000000366
MAXHEALTH,16-NOV-2023,615.4,2079626,463.10000000000366
MAYURUNIQ,16-NOV-2023,526.45,63566,336.8250000000036
MAZDA,16-NOV-2023,1302.4,10779,914.4250000000037
MAZDOCK,16-NOV-2023,1981.55,565204,1641.9750000000035
MCDOWELL-N,16-NOV-2023,1040.65,1451826,542.4000000000037
MCX,16-NOV-2023,2966.6,2053927,1493.4000000000035
MEDPLUS,16-NOV-2023,813.35,63822,445.62500000000364
METROBRAND,16-NOV-2023,1275.0,52563,643.9500000000037
METROPOLIS,16-NOV-2023,1606.85,174141,1440.9250000000036
MGL,16-NOV-2023,1053.8,719134,535.3000000000036
MHRIL,16-NOV-2023,398.75,85155,318.55000000000365
MIDHANI,16-NOV-2023,362.65,474948,189.1600000000036
MITCON,16-NOV-2023,97.85,506063,71.9500000000036
MKPL,16-NOV-2023,84.35,3263460,43.00000000000361
MMFL,16-NOV-2023,943.5,31311,513.9250000000036
MODISONLTD,16-NOV-2023,117.9,111179,85.07500000000358
MOIL,16-NOV-2023,265.15,2524884,141.57500000000357
MOLDTECH,16-NOV-2023,261.7,184224,167.20000000000357
MOLDTKPAC,16-NOV-2023,874.5,45476,568.1000000000035
MOM100,16-NOV-2023,44.43,197147,36.96500000000353
MOM50,16-NOV-2023,196.98,1719,120.70500000000352
MOMOMENTUM,16-NOV-2023,48.62,8515,36.45500000000352
MON100,16-NOV-2023,127.62,316815,88.12000000000353
MONARCH,16-NOV-2023,483.9,1158989,305.7600000000035
MONQ50,16-NOV-2023,53.79,35398,35.710000000003525
MONTECARLO,16-NOV-2023,701.0,34155,377.3950000000035
MOREPENLAB,16-NOV-2023,38.9,5480660,31.525000000003523
MOTHERSON,16-NOV-2023,91.1,7294758,65.00000000000352
MOTILALOFS,16-NOV-2023,1235.95,1168830,663.5250000000035
MPHASIS,16-NOV-2023,2365.55,996633,1216.9200000000037
MRF,16-NOV-2023,110298.85,5724,55968.575000000004
MRPL,16-NOV-2023,117.3,8336136,87.6
MSTCLTD,16-NOV-2023,447.35,423450,282.325
MTARTECH,16-NOV-2023,2220.7,189035,1140.3
MUFIN,16-NOV-2023,122.2,84406,75.95
MUKANDLTD,16-NOV-2023,178.2,1151051,150.2
MUNJALSHOW,16-NOV-2023,131.5,38801,97.05
MUTHOOTCAP,16-NOV-2023,400.0,30032,265.75
MUTHOOTFIN,16-NOV-2023,1325.85,402212,862.925
NAGREEKEXP,16-NOV-2023,57.95,36613,33.3
NAHARCAP,16-NOV-2023,287.45,5884,172.7
NAHARPOLY,16-NOV-2023,230.55,15624,178.95
NAHARSPING,16-NOV-2023,266.7,48674,248.625
NAM-INDIA,16-NOV-2023,417.2,1221767,341.95
NATCOPHARM,16-NOV-2023,773.35,1237085,396.20000000000005
NAUKRI,16-NOV-2023,4760.0,381885,2426.775
NAVINFLUOR,16-NOV-2023,3649.75,95145,2018.625
NAVNETEDUL,16-NOV-2023,141.9,609455,101.7
NAZARA,16-NOV-2023,810.55,161706,476.22499999999997
NBIFIN,16-NOV-2023,1797.75,775,932.5
NCLIND,16-NOV-2023,214.25,90136,189.0
NDGL,16-NOV-2023,2226.1,6347,1220.175
NDTV,16-NOV-2023,193.15,81111,108.15
NECLIFE,16-NOV-2023,25.7,538323,24.549999999999997
NELCAST,16-NOV-2023,174.65,237127,100.175
NELCO,16-NOV-2023,744.05,44138,459.34999999999997
NEOGEN,16-NOV-2023,1568.8,12664,1156.425
NESTLEIND,16-NOV-2023,24082.9,69418,12449.900000000001
NETWEB,16-NOV-2023,829.85,178030,518.905
NEULANDLAB,16-NOV-2023,5299.2,30951,2692.4
NGLFINE,16-NOV-2023,1959.8,8126,1000.8249999999999
NIACL,16-NOV-2023,148.5,4047602,100.15
NIF100BEES,16-NOV-2023,206.99,37110,118.745
NIFTYBEES,16-NOV-2023,218.16,2694681,186.89
NIITLTD,16-NOV-2023,119.8,1218837,68.35499999999999
NIITMTS,16-NOV-2023,386.7,126442,253.25
NILKAMAL,16-NOV-2023,2217.0,1785,1110.175
NMDC,16-NOV-2023,168.9,11296315,166.325
NOCIL,16-NOV-2023,235.25,2436306,202.075
NRAIL,16-NOV-2023,355.65,30627,295.03999999999996
NSIL,16-NOV-2023,2746.0,6505,1418.775
NTPC,16-NOV-2023,252.35,22145147,147.75
NURECA,16-NOV-2023,365.7,93394,309.025
NUVAMA,16-NOV-2023,2898.85,243270,1632.2749999999999
NYKAA,16-NOV-2023,153.45,2697097,136.51
OAL,16-NOV-2023,351.3,9856,252.375
OBEROIRLTY,16-NOV-2023,1333.25,1496226,696.75
OFSS,16-NOV-2023,4139.7,81374,2467.2
OLECTRA,16-NOV-2023,1200.7,1272206,761.75
OMAXE,16-NOV-2023,76.65,163324,67.325
ONGC,16-NOV-2023,201.8,18629240,108.95
ONWARDTEC,16-NOV-2023,560.3,28676,335.475
ORCHPHARMA,16-NOV-2023,536.1,34150,366.55000000000007
ORIENTBELL,16-NOV-2023,410.35,11770,208.67500000000007
ORIENTELEC,16-NOV-2023,216.0,146869,139.22500000000005
ORISSAMINE,16-NOV-2023,6974.85,20835,3509.025
OSIAHYPER,16-NOV-2023,55.9,612615,37.6
OSWALSEEDS,16-NOV-2023,63.65,85681,44.75
PAGEIND,16-NOV-2023,37442.4,15975,18753.025
PAKKA,16-NOV-2023,239.8,153663,161.0
PALREDTEC,16-NOV-2023,164.3,480388,149.675
PANAMAPET,16-NOV-2023,309.9,73745,232.325
PARAGMILK,16-NOV-2023,217.9,368051,140.125
PARAS,16-NOV-2023,724.6,122938,471.25
PATANJALI,16-NOV-2023,1430.55,165214,733.9749999999999
PAVNAIND,16-NOV-2023,391.35,1045,219.05
PAYTM,16-NOV-2023,905.35,2798897,648.35
PDMJEPAPER,16-NOV-2023,47.8,123122,38.275
PDSL,16-NOV-2023,615.85,279543,331.825
PEL,16-NOV-2023,966.4,600954,498.05
PERSISTENT,16-NOV-2023,6396.25,423673,3219.2
PFC,16-NOV-2023,310.3,16593003,253.875
PFIZER,16-NOV-2023,3967.75,20878,2139.025
PGEL,16-NOV-2023,2261.45,167246,1147.3
PGHH,16-NOV-2023,18147.65,4886,10204.550000000001
PHOENIXLTD,16-NOV-2023,2216.4,538964,1116.15
PIDILITIND,16-NOV-2023,2459.1,175004,2337.75
PIIND,16-NOV-2023,3681.8,249147,3070.45
PITTIENG,16-NOV-2023,693.1,168402,351.5
PIXTRANS,16-NOV-2023,1277.2,22823,985.1500000000001
PNBGILTS,16-NOV-2023,99.55,3843383,89.57499999999987
PNBHOUSING,16-NOV-2023,776.1,316743,437.8249999999999
PNCINFRA,16-NOV-2023,316.1,356784,182.8749999999999
POCL,16-NOV-2023,433.35,23309,374.7249999999999
POKARNA,16-NOV-2023,567.5,90788,459.1749999999999
POLICYBZR,16-NOV-2023,783.9,1717260,675.6999999999998
POLYCAB,16-NOV-2023,5268.95,528615,3026.4249999999997
POWERINDIA,16-NOV-2023,4577.0,58449,2392.1
PPL,16-NOV-2023,407.4,222594,332.125
PRAJIND,16-NOV-2023,564.6,397719,340.725
PREMEXPLN,16-NOV-2023,1363.55,60141,739.6999999999999
PRINCEPIPE,16-NOV-2023,688.85,175422,424.57500000000005
PRIVISCL,16-NOV-2023,1278.3,14986,738.2499999999999
PRSMJOHNSN,16-NOV-2023,155.75,568917,94.92499999999988
PRUDENT,16-NOV-2023,1282.8,28659,719.2749999999999
PSPPROJECT,16-NOV-2023,789.6,27603,415.7749999999999
PSUBNKBEES,16-NOV-2023,57.5,890865,54.79999999999988
PTC,16-NOV-2023,158.0,2717536,107.74999999999989
PTCIL,16-NOV-2023,5437.5,19308,2797.75
PUNJABCHEM,16-NOV-2023,1109.2,11739,576.8000000000001
PVRINOX,16-NOV-2023,1660.8,378668,910.625
QNIFTY,16-NOV-2023,2106.26,2886,1078.7150000000001
RADIANTCMS,16-NOV-2023,91.2,329324,68.2
RADICO,16-NOV-2023,1433.8,319277,762.5
RAILTEL,16-NOV-2023,248.0,3072142,131.45
RAINBOW,16-NOV-2023,1054.8,374176,599.425
RAJRATAN,16-NOV-2023,760.75,26399,576.7
RALLIS,16-NOV-2023,213.8,564710,133.525
RAMAPHO,16-NOV-2023,213.95,12929,114.57499999999999
RAMCOCEM,16-NOV-2023,1003.15,398368,520.075
RAMCOSYS,16-NOV-2023,278.4,216184,240.325
RAMKY,16-NOV-2023,682.2,64553,480.3
RANEENGINE,16-NOV-2023,299.95,852,162.225
RANEHOLDIN,16-NOV-2023,1253.0,9794,776.475
RATNAMANI,16-NOV-2023,3443.8,37939,2073.9750000000004
RAYMOND,16-NOV-2023,1802.6,179133,960.9499999999999
RBL,16-NOV-2023,822.1,9585,469.625
RECLTD,16-NOV-2023,330.35,7127417,227.85
REDTAPE,16-NOV-2023,466.6,159586,311.15
REFEX,16-NOV-2023,553.7,59439,510.15
RELAXO,16-NOV-2023,899.8,50886,726.75
RELIANCE,16-NOV-2023,2360.7,6567455,1316.0
REPCOHOME,16-NOV-2023,438.9,117292,244.45
REPRO,16-NOV-2023,761.5,5617,488.22499999999997
RHIM,16-NOV-2023,685.5,138391,394.875
RIIL,16-NOV-2023,1076.4,766700,582.0500000000001
RITES,16-NOV-2023,449.75,391541,344.525
RKFORGE,16-NOV-2023,715.75,432884,394.625
RML,16-NOV-2023,796.95,6069,756.35
ROLEXRINGS,16-NOV-2023,2270.15,23123,1280.5
ROSSARI,16-NOV-2023,728.65,43538,388.9500000000002
ROUTE,16-NOV-2023,1558.05,91195,988.8250000000003
RPPL,16-NOV-2023,208.25,22030,115.45000000000023
RPSGVENT,16-NOV-2023,592.8,573093,400.5250000000002
RRKABEL,16-NOV-2023,1652.45,1010491,1122.6250000000002
RSYSTEMS,16-NOV-2023,489.9,31462,333.8000000000002
RUBYMILLS,16-NOV-2023,228.75,13304,119.45000000000023
RUPA,16-NOV-2023,268.2,91705,197.05000000000024
RUSHIL,16-NOV-2023,345.95,189511,307.0750000000003
RUSTOMJEE,16-NOV-2023,544.35,19453,445.1500000000002
SAFARI,16-NOV-2023,4419.1,58067,2257.675
SAGCEM,16-NOV-2023,250.45,80558,138.1
SAHYADRI,16-NOV-2023,364.3,4354,237.275
SAKAR,16-NOV-2023,387.65,106438,237.825
SALASAR,16-NOV-2023,49.45,2463778,40.225
SALONA,16-NOV-2023,292.65,5042,171.04999999999998
SALZERELEC,16-NOV-2023,367.2,103611,191.79999999999998
SANDESH,16-NOV-2023,998.45,1323,507.95000000000005
SANDUMA,16-NOV-2023,1553.1,30649,1001.0749999999999
SANGHVIMOV,16-NOV-2023,793.55,148369,453.79999999999995
SANOFI,16-NOV-2023,7706.7,11591,3865.15
SAPPHIRE,16-NOV-2023,1367.4,114212,1100.3000000000002
SAREGAMA,16-NOV-2023,338.95,130132,285.025
SASKEN,16-NOV-2023,1249.55,26465,650.125
SATIN,16-NOV-2023,267.05,785358,192.47500000000002
SBCL,16-NOV-2023,530.95,103452,279.70000000000005
SBGLP,16-NOV-2023,453.65,64480,272.125
SBICARD,16-NOV-2023,772.55,1138172,613.0999999999999
SBIETFIT,16-NOV-2023,339.68,43022,213.95
SBILIFE,16-NOV-2023,1359.95,577249,768.38
SCHAEFFLER,16-NOV-2023,2747.25,86879,1665.9499999999998
SCHNEIDER,16-NOV-2023,326.85,414910,291.8749999999998
SCPL,16-NOV-2023,352.45,9015,244.27499999999975
SEAMECLTD,16-NOV-2023,880.9,109972,498.63999999999976
SECURKLOUD,16-NOV-2023,35.7,84844,27.399999999999775
SELAN,16-NOV-2023,460.45,255613,248.07499999999976
SENCO,16-NOV-2023,688.25,266293,574.3499999999998
SEQUENT,16-NOV-2023,98.0,804196,61.224999999999774
SESHAPAPER,16-NOV-2023,344.15,47139,221.07499999999976
SETFNIF50,16-NOV-2023,206.08,199938,129.49499999999978
SETFNIFBK,16-NOV-2023,446.92,34300,326.4999999999998
SETFNN50,16-NOV-2023,489.97,16033,468.4449999999998
SFL,16-NOV-2023,1108.15,54646,799.06
SHAILY,16-NOV-2023,1796.3,6101,899.8249999999998
SHANKARA,16-NOV-2023,719.55,73308,448.34999999999985
SHANTIGEAR,16-NOV-2023,463.25,36385,241.09999999999988
SHARDAMOTR,16-NOV-2023,1280.05,177855,850.6249999999999
SHAREINDIA,16-NOV-2023,1801.55,204110,1540.7999999999997
SHILPAMED,16-NOV-2023,369.8,537649,255.6749999999999
SHIVALIK,16-NOV-2023,662.05,12963,515.9249999999998
SHIVATEX,16-NOV-2023,127.75,8720,102.42499999999988
SHK,16-NOV-2023,156.05,256017,141.8999999999999
SHOPERSTOP,16-NOV-2023,671.05,21971,413.54999999999984
SHREDIGCEM,16-NOV-2023,88.65,249406,69.27499999999989
SHREECEM,16-NOV-2023,26174.4,16298,13131.525000000001
SHREYAS,16-NOV-2023,307.45,77545,154.27499999999998
SHRIPISTON,16-NOV-2023,1137.1,165148,722.2749999999999
SHRIRAMFIN,16-NOV-2023,2035.75,636899,1586.4249999999997
SHYAMMETL,16-NOV-2023,464.2,334455,241.92499999999987
SIEMENS,16-NOV-2023,3525.0,385606,1766.5
SIGMA,16-NOV-2023,462.65,13121,258.25
SIGNATURE,16-NOV-2023,721.85,214556,592.25
SILINV,16-NOV-2023,368.2,1444,196.275
SILVER,16-NOV-2023,74.11,257138,45.055
SILVERETF,16-NOV-2023,72.33,99942,71.875
SILVERTUC,16-NOV-2023,663.3,13192,367.815
SINTERCOM,16-NOV-2023,129.75,18095,77.6
SIRCA,16-NOV-2023,388.2,76840,258.975
SIS,16-NOV-2023,435.35,25505,411.775
SIYSIL,16-NOV-2023,551.35,336144,493.35
SJS,16-NOV-2023,618.85,89440,585.1
SKFINDIA,16-NOV-2023,4617.4,15887,2346.2999999999997
SKMEGGPROD,16-NOV-2023,380.4,119530,308.225
SKYGOLD,16-NOV-2023,921.9,188735,651.15
SMLISUZU,16-NOV-2023,1370.15,34566,738.85
SMSLIFE,16-NOV-2023,515.85,647,369.475
SOBHA,16-NOV-2023,891.2,1234929,472.82500000000005
SOLARINDS,16-NOV-2023,6847.0,380849,3593.95
SONATSOFTW,16-NOV-2023,1340.25,190988,959.7250000000001
SPAL,16-NOV-2023,605.25,25447,315.35000000000014
SPANDANA,16-NOV-2023,1043.7,263644,824.4750000000001
SPECIALITY,16-NOV-2023,179.35,23559,101.9000000000001
SPIC,16-NOV-2023,68.2,1383125,68.02500000000012
SPLPETRO,16-NOV-2023,563.8,58247,313.80000000000007
SPORTKING,16-NOV-2023,763.6,17899,663.7
SREEL,16-NOV-2023,305.6,221192,153.17500000000013
SRF,16-NOV-2023,2354.05,179132,1329.8250000000003
SRHHYPOLTD,16-NOV-2023,548.8,26411,408.5000000000002
STAR,16-NOV-2023,479.85,172938,383.4000000000002
STARHEALTH,16-NOV-2023,544.85,317972,356.47500000000025
STARTECK,16-NOV-2023,219.2,66235,218.37500000000023
STEELCAS,16-NOV-2023,618.95,14008,366.85000000000025
STEL,16-NOV-2023,266.05,106868,137.35000000000025
STERTOOLS,16-NOV-2023,342.3,39114,304.17500000000024
STOVEKRAFT,16-NOV-2023,526.15,88521,341.6500000000002
STYLAMIND,16-NOV-2023,1786.7,24065,1156.4250000000004
SUBROS,16-NOV-2023,412.4,129988,221.92500000000044
SUDARSCHEM,16-NOV-2023,461.6,68237,437.00000000000045
SULA,16-NOV-2023,478.45,291570,447.5500000000004
SUMMITSEC,16-NOV-2023,1078.05,3480,555.7750000000004
SUNDARMFIN,16-NOV-2023,3299.4,53339,2188.7250000000004
SUNDRMFAST,16-NOV-2023,1235.1,51043,703.4750000000006
SUNPHARMA,16-NOV-2023,1189.55,2205723,694.7500000000007
SUNTV,16-NOV-2023,669.75,724358,564.9000000000007
SUPRAJIT,16-NOV-2023,375.4,304163,301.8750000000007
SUPREMEIND,16-NOV-2023,4070.55,203402,2222.975000000001
SURYALAXMI,16-NOV-2023,61.4,30158,36.450000000000685
SURYAROSNI,16-NOV-2023,508.85,350704,285.1250000000007
SUVEN,16-NOV-2023,85.6,1052366,71.35000000000068
SUVENPHAR,16-NOV-2023,570.5,154853,328.0500000000007
SWANENERGY,16-NOV-2023,427.4,1352271,216.47500000000068
SWARAJENG,16-NOV-2023,2097.8,7811,1262.6000000000008
SYMPHONY,16-NOV-2023,877.25,24115,590.0500000000006
SYNGENE,16-NOV-2023,720.7,335274,365.4250000000007
TAJGVK,16-NOV-2023,222.25,65903,176.50000000000068
TALBROAUTO,16-NOV-2023,236.9,177856,129.07500000000067
TANLA,16-NOV-2023,929.75,495879,583.3250000000007
TARSONS,16-NOV-2023,487.75,64637,284.57500000000067
TASTYBITE,16-NOV-2023,15957.15,1470,8222.45
TATACOMM,16-NOV-2023,1706.65,523556,989.9750000000009
TATAELXSI,16-NOV-2023,8459.15,317224,4689.6
TATASTLLP,16-NOV-2023,829.95,97913,477.32500000000095
TATVA,16-NOV-2023,1515.55,5585,1172.750000000001
TCI,16-NOV-2023,877.45,42144,500.9250000000009
TCIEXP,16-NOV-2023,1390.65,212343,1134.050000000001
TCPLPACK,16-NOV-2023,2227.9,4758,1292.6000000000008
TCS,16-NOV-2023,3497.85,3951984,2862.875000000001
TEAMLEASE,16-NOV-2023,2482.8,55633,1379.200000000001
TECHM,16-NOV-2023,1207.2,2294942,620.2250000000009
TEGA,16-NOV-2023,1050.2,90872,852.9000000000009
TEXINFRA,16-NOV-2023,94.9,760618,70.82500000000091
TEXRAIL,16-NOV-2023,137.0,1475281,104.4000000000009
TGBHOTELS,16-NOV-2023,13.0,159606,11.55000000000091
THANGAMAYL,16-NOV-2023,1408.7,29955,710.8500000000009
THEJO,16-NOV-2023,2150.6,22357,1123.500000000001
THERMAX,16-NOV-2023,2865.2,23228,1514.0250000000008
THYROCARE,16-NOV-2023,542.45,30032,350.90000000000094
TIDEWATER,16-NOV-2023,1263.75,72747,768.8500000000009
TIIL,16-NOV-2023,2013.6,18556,1638.6750000000009
TIINDIA,16-NOV-2023,3201.95,90107,2607.7750000000005
TIMESGTY,16-NOV-2023,74.5,43049,40.42500000000091
TIMETECHNO,16-NOV-2023,174.9,2130213,124.70000000000091
TIMKEN,16-NOV-2023,2957.25,45381,1566.075000000001
TIPSFILMS,16-NOV-2023,626.5,12446,512.4750000000009
TITAGARH,16-NOV-2023,838.25,1420387,514.6750000000009
TITAN,16-NOV-2023,3335.95,1055389,2087.100000000001
TNPETRO,16-NOV-2023,90.05,131153,79.7250000000009
TNPL,16-NOV-2023,270.75,316182,180.4000000000009
TORNTPHARM,16-NOV-2023,2039.55,342090,1073.3250000000007
TRACXN,16-NOV-2023,86.3,1945078,69.77500000000092
TREL,16-NOV-2023,41.8,1739987,31.45000000000091
TRENT,16-NOV-2023,2544.7,766675,1293.250000000001
TRIGYN,16-NOV-2023,120.85,205593,79.3250000000009
TRIL,16-NOV-2023,196.3,897461,158.5750000000009
TRITURBINE,16-NOV-2023,404.45,360381,300.3750000000009
TTKHLTCARE,16-NOV-2023,1309.35,17641,691.4500000000008
TVSELECT,16-NOV-2023,355.75,94083,200.1250000000009
TVSHLTD,16-NOV-2023,5481.9,2278,2918.8250000000007
TVSSRICHAK,16-NOV-2023,4702.5,19036,2457.400000000001
UBL,16-NOV-2023,1563.15,305251,886.325000000001
UDS,16-NOV-2023,281.35,131960,160.35000000000093
UFLEX,16-NOV-2023,450.5,89936,365.9250000000009
UGROCAP,16-NOV-2023,283.45,144853,187.6000000000009
UJJIVAN,16-NOV-2023,584.25,380982,433.85000000000093
ULTRACEMCO,16-NOV-2023,8775.05,233428,4416.275000000001
UMANGDAIRY,16-NOV-2023,70.65,14782,59.150000000000915
UNICHEMLAB,16-NOV-2023,437.8,195212,254.22500000000093
UNIPARTS,16-NOV-2023,543.35,271576,326.8250000000009
UNITEDTEA,16-NOV-2023,321.0,1959,208.8500000000009
UNIVCABLES,16-NOV-2023,510.2,45225,415.60000000000093
UNOMINDA,16-NOV-2023,639.9,329760,521.0750000000008
USHAMART,16-NOV-2023,312.9,520441,161.85000000000085
UTIAMC,16-NOV-2023,776.35,114726,406.32500000000084
UTINEXT50,16-NOV-2023,49.25,11497,47.020000000000906
UTINIFTETF,16-NOV-2023,212.03,6517,130.6400000000009
UTISENSETF,16-NOV-2023,702.68,509,457.35500000000087
UTTAMSUGAR,16-NOV-2023,425.9,105160,239.2750000000009
VADILALIND,16-NOV-2023,2432.45,10086,1429.1750000000009
VALIANTLAB,16-NOV-2023,188.45,192625,103.6500000000009
VALIANTORG,16-NOV-2023,431.55,43242,310.0000000000009
VARROC,16-NOV-2023,474.65,151494,264.6500000000009
VBL,16-NOV-2023,1044.55,3074266,561.1250000000009
VEDL,16-NOV-2023,238.8,6844037,120.25000000000091
VENKEYS,16-NOV-2023,2011.3,15621,1125.0500000000009
VERTOZ,16-NOV-2023,345.1,116882,297.32500000000095
VESUVIUS,16-NOV-2023,3664.75,8727,2004.9250000000009
VGUARD,16-NOV-2023,293.3,351185,205.67500000000092
VHL,16-NOV-2023,2882.45,879,1587.875000000001
VIJAYA,16-NOV-2023,606.05,203836,517.8750000000009
VIMTALABS,16-NOV-2023,401.85,112989,203.45000000000093
VINATIORGA,16-NOV-2023,1739.85,27062,1070.8500000000008
VINDHYATEL,16-NOV-2023,2357.3,10600,2048.5750000000007
VINYLINDIA,16-NOV-2023,412.1,23112,239.2500000000009
VIPIND,16-NOV-2023,614.95,709020,330.70000000000095
VISAKAIND,16-NOV-2023,83.0,173820,50.80000000000091
VISHNU,16-NOV-2023,313.75,77905,167.27500000000092
VLEGOV,16-NOV-2023,31.55,112986,16.200000000000912
VLSFINANCE,16-NOV-2023,188.35,70842,109.95000000000091
VMART,16-NOV-2023,1694.25,13489,941.3000000000009
VOLTAMP,16-NOV-2023,5244.8,36118,3469.525000000001
VRLLOG,16-NOV-2023,693.9,81999,457.6250000000009
VSTIND,16-NOV-2023,3199.85,3696,1705.9750000000008
VSTTILLERS,16-NOV-2023,4069.6,115248,3634.725000000001
WABAG,16-NOV-2023,569.25,386883,470.5250000000009
WELCORP,16-NOV-2023,548.0,3970254,345.7250000000009
WENDT,16-NOV-2023,13056.25,599,6609.450000000001
WHIRLPOOL,16-NOV-2023,1610.15,24993,1139.4750000000008
WINDLAS,16-NOV-2023,412.85,159038,221.17500000000092
WIPRO,16-NOV-2023,397.1,6921788,244.5000000000009
WONDERLA,16-NOV-2023,929.8,213911,625.2250000000008
WSTCSTPAPR,16-NOV-2023,711.55,251436,408.1000000000009
XPROINDIA,16-NOV-2023,906.05,16802,501.3250000000009
YASHO,16-NOV-2023,1600.6,6207,1253.3250000000007
YUKEN,16-NOV-2023,676.3,6400,348.2250000000009
ZENITHEXPO,16-NOV-2023,127.9,2879,72.17500000000092
ZENSARTECH,16-NOV-2023,515.25,2253767,321.5750000000009
ZFCVINDIA,16-NOV-2023,16294.85,3731,8405.050000000001
ZODIACLOTH,16-NOV-2023,134.95,156760,126.9250000000009
ZOTA,16-NOV-2023,429.1,14670,275.47500000000093
ZYDUSLIFE,16-NOV-2023,631.85,1293030,389.0000000000009
ZYDUSWELL,16-NOV-2023,1528.25,31619,1080.0500000000009
360ONE,15-NOV-2023,560.15,460958,289.9500000000009
3MINDIA,15-NOV-2023,31147.6,948,15591.9
5PAISA,15-NOV-2023,439.15,84412,233.64999999999998
AARON,15-NOV-2023,266.8,7289,136.95
AARTIDRUGS,15-NOV-2023,477.25,161577,372.025
AARTIIND,15-NOV-2023,522.65,1359068,499.95000000000005
AARTISURF,15-NOV-2023,623.5,9226,507.75000000000006
AARVI,15-NOV-2023,121.65,44474,72.95000000000006
AAVAS,15-NOV-2023,1489.85,246224,805.75
ABB,15-NOV-2023,4258.8,95758,2874.325
